location,title,name,type_appoitment,pay_plan,pay_level_grade,tenure,expires,agency,big_office,little_office,year
"Washington, DC","Director, Policy and Budget Development Staff ",Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF POSTSECONDARY EDUCATION,,2008
"Washington, DC","Director, Forecasting and Policy Analysis Staff ",Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF POSTSECONDARY EDUCATION,,2008
"Washington, DC",Deputy Assistant Secretary for Policy Planning and Innovation ,Vincent T. Sampson,,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF POSTSECONDARY EDUCATION,,2008
"Washington, DC","Director, Higher Education Preparation and Support Service ",Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF POSTSECONDARY EDUCATION,,2008
"Washington, DC",Deputy Assistant Secretary for Higher Education Programs ,Vacant,,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF POSTSECONDARY EDUCATION,,2008
"Washington, DC",Special Assistant ,Elizabeth Shays,SC,GS,15,,,DEPARTMENT OF EDUCATION,OFFICE OF POSTSECONDARY EDUCATION,,2008
"Washington, DC",Special Assistant ,Joanne Hansen,SC,GS,15,,,DEPARTMENT OF EDUCATION,OFFICE OF POSTSECONDARY EDUCATION,,2008
"Washington, DC",Assistant Secretary for Special Education and Rehabilitative Services ,Tracy Ralph Justesen,PAS,EX,IV,,,DEPARTMENT OF EDUCATION,OFFICE OF SPECIAL EDUCATION AND REHABILITATIVE SERVICES,,2008
"Washington, DC",Commissioner Rehabilitation Services Administration ,Vacant,PAS,EX,V,,,DEPARTMENT OF EDUCATION,OFFICE OF SPECIAL EDUCATION AND REHABILITATIVE SERVICES,,2008
"Washington, DC",Executive Administrator ,Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF SPECIAL EDUCATION AND REHABILITATIVE SERVICES,,2008
"Washington, DC","Director, Special Education Programs ",Vacant,,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF SPECIAL EDUCATION AND REHABILITATIVE SERVICES,,2008
"Washington, DC","Deputy Director, Office of Special Education Programs ",Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF SPECIAL EDUCATION AND REHABILITATIVE SERVICES,,2008
"Washington, DC","Director, National Institute Disability Rehabilitative Research ",Vacant,,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF SPECIAL EDUCATION AND REHABILITATIVE SERVICES,,2008
"Washington, DC",Deputy Commissioner for the Rehabilitation Services Administration ,Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF SPECIAL EDUCATION AND REHABILITATIVE SERVICES,,2008
"Washington, DC","Deputy Director, National Institute on Disability and Rehabilitative Research ",Vacant,,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF SPECIAL EDUCATION AND REHABILITATIVE SERVICES,,2008
"Washington, DC",Deputy Assistant Secretary for Special Education and Rehabilitative Services ,Vacant,,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF SPECIAL EDUCATION AND REHABILITATIVE SERVICES,,2008
"Washington, DC","Director, Office of Special Education Programs ",Vacant,,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF SPECIAL EDUCATION AND REHABILITATIVE SERVICES,,2008
"Washington, DC",Deputy Assistant Secretary for Policy ,William Knudsen,,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF SPECIAL EDUCATION AND REHABILITATIVE SERVICES,,2008
"Washington, DC",Special Assistant ,Richard L. Fisher,SC,GS,15,,,DEPARTMENT OF EDUCATION,OFFICE OF SPECIAL EDUCATION AND REHABILITATIVE SERVICES,,2008
"Washington, DC",Confidential Assistant ,Katherine S. Race,SC,GS,11,,,DEPARTMENT OF EDUCATION,OFFICE OF SPECIAL EDUCATION AND REHABILITATIVE SERVICES,,2008
"Washington, DC",Assistant Secretary for Vocational and Adult Education ,Troy Ralph Justesen,PAS,EX,IV,,,DEPARTMENT OF EDUCATION,OFFICE OF VOCATIONAL AND ADULT EDUCATION,,2008
"Washington, DC",Senior Advisor for Special Initiatives ,Vacant,,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF VOCATIONAL AND ADULT EDUCATION,,2008
"Washington, DC",Senior Advisor for Research and Development ,Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF VOCATIONAL AND ADULT EDUCATION,,2008
"Washington, DC",Senior Advisor for Community College Initiatives ,Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF VOCATIONAL AND ADULT EDUCATION,,2008
"Washington, DC",Deputy Assistant Secretary for Community Colleges ,Patricia Stanley,SC,GS,15,,,DEPARTMENT OF EDUCATION,OFFICE OF VOCATIONAL AND ADULT EDUCATION,,2008
"Washington, DC",Chief of Staff ,John Robert Martin,SC,GS,14,,,DEPARTMENT OF EDUCATION,OFFICE OF VOCATIONAL AND ADULT EDUCATION,,2008
"Washington, DC",Special Assistant ,Angela Desrochers,SC,GS,13,,,DEPARTMENT OF EDUCATION,OFFICE OF VOCATIONAL AND ADULT EDUCATION,,2008
"Washington, DC","Director, Institute of Education Sciences ",Grover J. Whitehurst,PA,EX,II,,,DEPARTMENT OF EDUCATION,INSTITUTE OF EDUCATION SCIENCES,,2008
"Washington, DC",Commissioner of Education Statistics ,Mark Schneider,PAS,EX,IV,,,DEPARTMENT OF EDUCATION,INSTITUTE OF EDUCATION SCIENCES,,2008
"Washington, DC",Deputy Director for Administration and Policy ,Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,INSTITUTE OF EDUCATION SCIENCES,,2008
"Washington, DC","Associate Commissioner, Early Childhood International Crosscutting Studies ",Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,INSTITUTE OF EDUCATION SCIENCES,,2008
"Washington, DC",Associate Commissioner for Evaluation ,Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,INSTITUTE OF EDUCATION SCIENCES,,2008
"Washington, DC",Commissioner for Education Evaluation and Regional Assistance ,Phoebe H. Cottingham,XS,AD,"$154,200",,,DEPARTMENT OF EDUCATION,INSTITUTE OF EDUCATION SCIENCES,,2008
"Washington, DC",Commissioner for Education Research ,Lynn R. Okagaki,XS,AD,"$160,079",,,DEPARTMENT OF EDUCATION,INSTITUTE OF EDUCATION SCIENCES,,2008
"Washington, DC",Chief Operating Officer ,Vacant,,AD,,,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Deputy Chief Operating Officer ,Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Deputy Chief of Staff ,Vacant,,AD,,,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Chief Business Operations Officer ,Susan M. Szabo,XS,AD,"$165,613",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Chief Financial Officer ,Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Deputy Chief Financial Officer ,Vacant,,ES,,,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Chief Information Officer ,Vacant,XS,AD,,,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Chief Compliance Officer ,Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC","General Manager, Student Aid Awareness and Applicant Services ",Jennifer L. Douglas,XS,AD,"$161,020",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",General Manager for Enterprise Performance Management Services ,John T. Fare,XS,AD,"$162,387",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC","Director, Communication and Administration Officer ",Marianna O'Brien,XS,AD,"$163,189",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC","Director, Policy Liaison and Implementation Staff ",Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Senior Advisor for Strategic Planning ,Kristie A. Hansen,XS,AD,"$149,998",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Ombudsman ,Debra D. Wiley,XS,AD,"$148,492",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Case Management and Reporting Officer ,Richard J. Kurtz,XS,AD,"$138,062",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Operations Officer ,Charles M. Turpenoff,XS,AD,"$137,440",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC","Supervisor Program Specialist, Contract Oversight Division ",John S. Brooks,XS,AD,"$125,058",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Dallas, TX","Supervisor Program Manager, Program Communication Division ",Claire M. Roemer,XS,AD,"$137,676",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC","Supervisor Program Manager, Funds Control ",George E. Strudgeon Jr,XS,AD,"$118,316",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC","Service Director, Operation Services ",Jana Hernandes,XS,AD,"$141,450",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC","Service Director, Portfolio Performance Management Services ",Sybil C. Phillips,XS,AD,"$160,169",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC","Supervisor Program Specialist, Portfolio Performance Analysis and Research Division ",Michael E. Sutphin,XS,AD,"$145,970",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC","Supervisor, Management Program Analyst, Change Management Division ",Deborah Miller,XS,AD,"$121,683",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC","Supervisor, Management Program Analyst ",Brian Shaw,XS,AD,"$127,589",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC","Supervisor Program Manager, Special Initiatives ",Joel Harrell,XS,AD,"$125,050",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Service Director for Program Management Services ,William D. Leith,XS,AD,"$162,201",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC","Supervisor Program Specialist, Default Division ",Dwight A. Vigna,XS,AD,"$147,195",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC","Supervisor, Program Specialist ",Susan O'Flaherty,XS,AD,"$148,028",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Senior Advisor ,Matteo Fontana,XS,AD,"$146,238",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Senior Advisor ,Margaret Ayanian,XS,AD,"$145,000",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Senior Advisor ,Frank D. Curran III,XS,AD,"$116,600",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Deputy Chief Financial Officer ,Vacant,,AD,,,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Audit Officer ,Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC","Director, Financial Management Group ",Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC","Director, Budget Group ",Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC","Director, Financial Management Systems Group ",Vacant,,ES,,,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Deputy Chief Information Officer ,Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC","Director, Application Development Group ",Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC","Director, Enterprise Information Technology Management Group ",Ganesh D. Reddy,XS,AD,"$158,252",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC","Director, Enterprise Information Technology Services Group ",Michael J. Fillinich,XS,AD,"$153,831",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Senior Application Architecture Manager ,Terrence J. Woods,XS,AD,"$142,216",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Supervisory Information Technology Specialist ,Diana L. O'Hara,XS,AD,"$140,903",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Information Technology Specialist ,Leslie Willoughby,XS,AD,"$131,040",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Information Technology Specialist ,Karen T. Edwards,XS,AD,"$119,678",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Senior Security and Privacy Manager ,Vacant,,AD,,,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC","Supervisor, Information Technology Specialist ",Vacant,,AD,,,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Information Technology Specialist ,Adam Wandler,XS,AD,"$129,427",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Deputy Chief Compliance Officer ,Vacant,,AD,,,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC","Program Manager, School Eligibility Group ",Robin S. Minor,XS,AD,"$153,285",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC","Director, Integrated Partner Management Group ",Molly K. Wyatt,XS,AD,"$144,122",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC","Program Manager, Performance Improvement and Procedures Group ",Veronica Pickett,XS,AD,"$117,463",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC","General Manager, Financial Institution Oversight Group ",Vacant,,AD,,,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Customer Interaction Officer ,Rebecca J. Alcorn,XS,AD,"$123,490",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Senior Advisor ,Calvin D. Thomas,XS,AD,"$146,642",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC","Director, Federal Student Aid Acquisition Group ",Patrick A. Bradfield,XS,AD,"$163,513",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Chief Risk Officer ,"Stanley M. Dore, III",XS,AD,"$160,641",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC","Director, Knowledge Management and Controls Divisions ",James W. Coffman,XS,AD,"$143,815",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC","Director, Mission Procurement Division ",John D. Cutlip,XS,AD,"$159,251",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Internal Review Officer ,Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC","Director, Strategic Planning and Reporting Group ",Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Risk Analysis and Reporting Officer ,Vacant,,AD,,,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC","Director, Project and Management Oversight ",Carole Kuriatnikova,XS,AD,"$133,250",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC","Manager, Market Research and Business Analysis ",James M. Ferrara,XS,AD,"$128,520",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Executive Business Advisor ,Michael Whisler,XS,AD,"$132,358",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Executive Business Advisor ,Dega Hussen,XS,AD,"$108,768",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Executive Business Advisor ,William Keller,XS,AD,"$117,000",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Executive Business Advisor ,Jeffrey Mills,XS,AD,"$131,500",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Executive Business Advisor ,Lisa Davis,XS,AD,"$115,500",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Executive Business Advisor ,Denise Roberts,XS,AD,"$128,756",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Executive Business Advisor ,Richard T. Segich,XS,AD,"$129,755",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Executive Business Advisor ,Peter Janssen,XS,AD,"$130,260",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Executive Business Advisor ,Carol A. Fagnani,XS,AD,"$141,590",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Director Communication Services ,Christopher B. Greene,XS,AD,"$127,061",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC","Director, Staff Development Group ",Anne H. Teresa,XS,AD,"$119,427",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",External Events Manager ,Susan K. Thares,XS,AD,"$144,203",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC","Facilities, Security and Emergency Management Officer ",Mark Washington,XS,AD,"$122,094",,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Senior Advisor ,Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,FEDERAL STUDENT AID,,2008
"Washington, DC",Associate Assistant Deputy Secretary ,Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF SAFE AND DRUG-FREE SCHOOLS,,2008
"Washington, DC",Assistant Deputy Secretary for Safe and Drug-Free Schools ,Deborah Price,,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF SAFE AND DRUG-FREE SCHOOLS,,2008
"Washington, DC",Special Assistant ,Linda J. McKay,SC,GS,15,,,DEPARTMENT OF EDUCATION,OFFICE OF SAFE AND DRUG-FREE SCHOOLS,,2008
"Washington, DC",Special Assistant ,Catherine Davis,SC,GS,14,,,DEPARTMENT OF EDUCATION,OFFICE OF SAFE AND DRUG-FREE SCHOOLS,,2008
"Washington, DC",Confidential Assistant ,Meagan O'Daniel,SC,GS,7,,,DEPARTMENT OF EDUCATION,OFFICE OF SAFE AND DRUG-FREE SCHOOLS,,2008
"Washington, DC",Assistant Deputy Secretary ,Vacant,,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF SAFE AND DRUG-FREE SCHOOLS,Office of Innovation and Improvement,2008
"Washington, DC",Associate Assistant Deputy Secretary for Programs ,Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF SAFE AND DRUG-FREE SCHOOLS,Office of Innovation and Improvement,2008
"Washington, DC",Assistant Deputy Secretary for Innovation and Improvement ,Douglas B. Mesecar,,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF SAFE AND DRUG-FREE SCHOOLS,Office of Innovation and Improvement,2008
"Washington, DC","Director, Office of Non-Public Education ",Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF SAFE AND DRUG-FREE SCHOOLS,Office of Innovation and Improvement,2008
"Washington, DC",Special Assistant ,Virginia K. Gentles,SC,GS,15,,,DEPARTMENT OF EDUCATION,OFFICE OF SAFE AND DRUG-FREE SCHOOLS,Office of Innovation and Improvement,2008
"Washington, DC",Associate Assistant Deputy Secretary for Parental Rights ,Kelly Susanne Scott,SC,GS,14,,,DEPARTMENT OF EDUCATION,OFFICE OF SAFE AND DRUG-FREE SCHOOLS,Office of Innovation and Improvement,2008
"Washington, DC","Assistant Secretary for Planning, Evaluation, and Policy Development ",Williamson M. Evers,PAS,EX,III,,,DEPARTMENT OF EDUCATION,"OFFICE OF PLANNING, EVALUATION AND POLICY DEVELOPMENT",,2008
"Washington, DC",Deputy Assistant Secretary ,Andrew R. Smarick,,ES,,,,DEPARTMENT OF EDUCATION,"OFFICE OF PLANNING, EVALUATION AND POLICY DEVELOPMENT",,2008
"Washington, DC","Director, Special Education, Rehabilitation, and Research Analysis Division ",Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,"OFFICE OF PLANNING, EVALUATION AND POLICY DEVELOPMENT",,2008
"Washington, DC","Director, Elementary, Secondary, and Vocational Analysis Division ",Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,"OFFICE OF PLANNING, EVALUATION AND POLICY DEVELOPMENT",,2008
"Washington, DC","Director, Budget Service ",Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,"OFFICE OF PLANNING, EVALUATION AND POLICY DEVELOPMENT",,2008
"Washington, DC","Director, Cost Estimation and Analysis Division ",Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,"OFFICE OF PLANNING, EVALUATION AND POLICY DEVELOPMENT",,2008
"Washington, DC","Director, Program and Analytic Studies Division ",Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,"OFFICE OF PLANNING, EVALUATION AND POLICY DEVELOPMENT",,2008
"Washington, DC","Director, Performance Information Management Service ",Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,"OFFICE OF PLANNING, EVALUATION AND POLICY DEVELOPMENT",,2008
"Washington, DC","Director, Policy and Program Studies Service ",Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,"OFFICE OF PLANNING, EVALUATION AND POLICY DEVELOPMENT",,2008
"Washington, DC","Director, Budget Execution and Administration Analysis Division ",Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,"OFFICE OF PLANNING, EVALUATION AND POLICY DEVELOPMENT",,2008
"Washington, DC",Chief of Staff ,Diana Perez,SC,GS,14,,,DEPARTMENT OF EDUCATION,"OFFICE OF PLANNING, EVALUATION AND POLICY DEVELOPMENT",,2008
"Washington, DC",Special Assistant ,Susan Leslie Aud,SC,GS,15,,,DEPARTMENT OF EDUCATION,"OFFICE OF PLANNING, EVALUATION AND POLICY DEVELOPMENT",,2008
"Washington, DC",Confidential Assistant ,James L. Woodsome,SC,GS,9,,,DEPARTMENT OF EDUCATION,"OFFICE OF PLANNING, EVALUATION AND POLICY DEVELOPMENT",,2008
"Washington, DC","Assistant Secretary, Office of Communications and Outreach ",Lauren M. Maddox,PAS,EX,IV,,,DEPARTMENT OF EDUCATION,OFFICE OF COMMUNICATIONS AND OUTREACH,,2008
"Washington, DC",Deputy Assistant Secretary for Communications and Outreach ,Vacant,,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF COMMUNICATIONS AND OUTREACH,,2008
"Washington, DC",Deputy Assistant Secretary for Communication Services ,Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF COMMUNICATIONS AND OUTREACH,,2008
"Washington, DC",Special Assistant ,Elizabeth A. Pitts,SC,GS,15,,,DEPARTMENT OF EDUCATION,OFFICE OF COMMUNICATIONS AND OUTREACH,,2008
"Washington, DC",Chief of Staff for the Office of Communications and Outreach ,Marcella K. Ridgway,SC,GS,15,,,DEPARTMENT OF EDUCATION,OFFICE OF COMMUNICATIONS AND OUTREACH,,2008
"Washington, DC",Deputy Assistant Secretary for External Affairs ,Meredith A. Beaton,SC,GS,15,,,DEPARTMENT OF EDUCATION,OFFICE OF COMMUNICATIONS AND OUTREACH,,2008
"Washington, DC","Director, Intergovernmental Affairs ",Rogers J. Johnson,SC,GS,15,,,DEPARTMENT OF EDUCATION,OFFICE OF COMMUNICATIONS AND OUTREACH,,2008
"Washington, DC",Deputy Assistant Secretary for Media Relations and Strategic Communications ,Chad Gregory Colby,SC,GS,15,,,DEPARTMENT OF EDUCATION,OFFICE OF COMMUNICATIONS AND OUTREACH,,2008
